863	2023-05-30 00:00:00.000000000	2024-05-28 00:00:00.000000000	15.6709	2024-05-28 00:00:00.000000000
864	2024-05-29 00:00:00.000000000		23.7490	2024-05-15 00:00:00.000000000
865	2024-05-29 00:00:00.000000000		23.7490	2024-05-15 00:00:00.000000000
866	2024-05-29 00:00:00.000000000		23.7490	2024-05-15 00:00:00.000000000
867	2024-05-29 00:00:00.000000000		26.1763	2024-05-15 00:00:00.000000000
868	2024-05-29 00:00:00.000000000		26.1763	2024-05-15 00:00:00.000000000
869	2024-05-29 00:00:00.000000000		26.1763	2024-05-15 00:00:00.000000000
870	2024-05-29 00:00:00.000000000		1.8663	2024-05-15 00:00:00.000000000
871	2024-05-29 00:00:00.000000000		3.7363	2024-05-15 00:00:00.000000000
872	2024-05-29 00:00:00.000000000		3.3623	2024-05-15 00:00:00.000000000
873	2024-05-29 00:00:00.000000000		.8565	2024-05-15 00:00:00.000000000
874	2024-05-29 00:00:00.000000000		3.3623	2024-05-15 00:00:00.000000000
875	2024-05-29 00:00:00.000000000		3.3623	2024-05-15 00:00:00.000000000
876	2024-05-29 00:00:00.000000000		44.8800	2024-05-15 00:00:00.000000000
877	2024-05-29 00:00:00.000000000		2.9733	2024-05-15 00:00:00.000000000
878	2024-05-29 00:00:00.000000000		8.2205	2024-05-15 00:00:00.000000000
879	2024-05-29 00:00:00.000000000		59.4660	2024-05-15 00:00:00.000000000
880	2024-05-29 00:00:00.000000000		20.5663	2024-05-15 00:00:00.000000000
881	2024-05-29 00:00:00.000000000		41.5723	2024-05-15 00:00:00.000000000
882	2024-05-29 00:00:00.000000000		41.5723	2024-05-15 00:00:00.000000000
883	2024-05-29 00:00:00.000000000		41.5723	2024-05-15 00:00:00.000000000
884	2024-05-29 00:00:00.000000000		41.5723	2024-05-15 00:00:00.000000000
885	2024-05-29 00:00:00.000000000		601.7437	2024-05-15 00:00:00.000000000
886	2024-05-29 00:00:00.000000000		199.8519	2024-05-15 00:00:00.000000000
887	2024-05-29 00:00:00.000000000		601.7437	2024-05-15 00:00:00.000000000
888	2024-05-29 00:00:00.000000000		601.7437	2024-05-15 00:00:00.000000000
889	2024-05-29 00:00:00.000000000		601.7437	2024-05-15 00:00:00.000000000
890	2024-05-29 00:00:00.000000000		601.7437	2024-05-15 00:00:00.000000000
891	2024-05-29 00:00:00.000000000		601.7437	2024-05-15 00:00:00.000000000
892	2024-05-29 00:00:00.000000000		601.7437	2024-05-15 00:00:00.000000000
893	2024-05-29 00:00:00.000000000		601.7437	2024-05-15 00:00:00.000000000
894	2024-05-29 00:00:00.000000000		53.9282	2024-05-15 00:00:00.000000000
895	2024-05-29 00:00:00.000000000		199.8519	2024-05-15 00:00:00.000000000
896	2024-05-29 00:00:00.000000000		199.8519	2024-05-15 00:00:00.000000000
897	2024-05-29 00:00:00.000000000		199.8519	2024-05-15 00:00:00.000000000
898	2024-05-29 00:00:00.000000000		199.8519	2024-05-15 00:00:00.000000000
899	2024-05-29 00:00:00.000000000		199.8519	2024-05-15 00:00:00.000000000
900	2024-05-29 00:00:00.000000000		199.8519	2024-05-15 00:00:00.000000000
901	2024-05-29 00:00:00.000000000		199.8519	2024-05-15 00:00:00.000000000
902	2024-05-29 00:00:00.000000000		199.8519	2024-05-15 00:00:00.000000000
903	2024-05-29 00:00:00.000000000		199.8519	2024-05-15 00:00:00.000000000
904	2024-05-29 00:00:00.000000000		199.3757	2024-05-15 00:00:00.000000000
905	2024-05-29 00:00:00.000000000		199.3757	2024-05-15 00:00:00.000000000
906	2024-05-29 00:00:00.000000000		199.3757	2024-05-15 00:00:00.000000000
907	2024-05-29 00:00:00.000000000		47.2860	2024-05-15 00:00:00.000000000
908	2024-05-29 00:00:00.000000000		12.0413	2024-05-15 00:00:00.000000000
909	2024-05-29 00:00:00.000000000		17.3782	2024-05-15 00:00:00.000000000
910	2024-05-29 00:00:00.000000000		23.3722	2024-05-15 00:00:00.000000000
911	2024-05-29 00:00:00.000000000		12.0413	2024-05-15 00:00:00.000000000
912	2024-05-29 00:00:00.000000000		17.3782	2024-05-15 00:00:00.000000000
913	2024-05-29 00:00:00.000000000		23.3722	2024-05-15 00:00:00.000000000
914	2024-05-29 00:00:00.000000000		12.0413	2024-05-15 00:00:00.000000000
915	2024-05-29 00:00:00.000000000		17.3782	2024-05-15 00:00:00.000000000
916	2024-05-29 00:00:00.000000000		23.3722	2024-05-15 00:00:00.000000000
917	2024-05-29 00:00:00.000000000		144.5938	2024-05-15 00:00:00.000000000
918	2024-05-29 00:00:00.000000000		144.5938	2024-05-15 00:00:00.000000000
919	2024-05-29 00:00:00.000000000		144.5938	2024-05-15 00:00:00.000000000
920	2024-05-29 00:00:00.000000000		144.5938	2024-05-15 00:00:00.000000000
921	2024-05-29 00:00:00.000000000		1.8663	2024-05-15 00:00:00.000000000
922	2024-05-29 00:00:00.000000000		1.4923	2024-05-15 00:00:00.000000000
923	2024-05-29 00:00:00.000000000		1.8663	2024-05-15 00:00:00.000000000
924	2024-05-29 00:00:00.000000000		136.7850	2024-05-15 00:00:00.000000000
925	2024-05-29 00:00:00.000000000		136.7850	2024-05-15 00:00:00.000000000
926	2024-05-29 00:00:00.000000000		136.7850	2024-05-15 00:00:00.000000000
927	2024-05-29 00:00:00.000000000		136.7850	2024-05-15 00:00:00.000000000
928	2024-05-29 00:00:00.000000000		9.3463	2024-05-15 00:00:00.000000000
929	2024-05-29 00:00:00.000000000		11.2163	2024-05-15 00:00:00.000000000
930	2024-05-29 00:00:00.000000000		13.0900	2024-05-15 00:00:00.000000000
931	2024-05-29 00:00:00.000000000		8.0373	2024-05-15 00:00:00.000000000
932	2024-05-29 00:00:00.000000000		9.3463	2024-05-15 00:00:00.000000000
933	2024-05-29 00:00:00.000000000		12.1924	2024-05-15 00:00:00.000000000
934	2024-05-29 00:00:00.000000000		10.8423	2024-05-15 00:00:00.000000000
935	2024-05-29 00:00:00.000000000		17.9776	2024-05-15 00:00:00.000000000
936	2024-05-29 00:00:00.000000000		27.5680	2024-05-15 00:00:00.000000000
937	2024-05-29 00:00:00.000000000		35.9596	2024-05-15 00:00:00.000000000
938	2024-05-29 00:00:00.000000000		17.9776	2024-05-15 00:00:00.000000000
939	2024-05-29 00:00:00.000000000		27.5680	2024-05-15 00:00:00.000000000
940	2024-05-29 00:00:00.000000000		35.9596	2024-05-15 00:00:00.000000000
941	2024-05-29 00:00:00.000000000		35.9596	2024-05-15 00:00:00.000000000
942	2024-05-29 00:00:00.000000000		199.3757	2024-05-15 00:00:00.000000000
943	2024-05-29 00:00:00.000000000		136.7850	2024-05-15 00:00:00.000000000
944	2024-05-29 00:00:00.000000000		144.5938	2024-05-15 00:00:00.000000000
945	2024-05-29 00:00:00.000000000		40.6216	2024-05-15 00:00:00.000000000
946	2024-05-29 00:00:00.000000000		20.4640	2024-05-15 00:00:00.000000000
947	2024-05-29 00:00:00.000000000		40.6571	2024-05-15 00:00:00.000000000
948	2024-05-29 00:00:00.000000000		47.2860	2024-05-15 00:00:00.000000000
949	2024-05-29 00:00:00.000000000		77.9176	2024-05-15 00:00:00.000000000
950	2024-05-29 00:00:00.000000000		113.8816	2024-05-15 00:00:00.000000000
951	2024-05-29 00:00:00.000000000		179.8156	2024-05-15 00:00:00.000000000
952	2024-05-29 00:00:00.000000000		8.9866	2024-05-15 00:00:00.000000000
953	2024-05-29 00:00:00.000000000		755.1508	2024-05-15 00:00:00.000000000
954	2024-05-29 00:00:00.000000000		1481.9379	2024-05-15 00:00:00.000000000
955	2024-05-29 00:00:00.000000000		1481.9379	2024-05-15 00:00:00.000000000
956	2024-05-29 00:00:00.000000000		1481.9379	2024-05-15 00:00:00.000000000
957	2024-05-29 00:00:00.000000000		1481.9379	2024-05-15 00:00:00.000000000
958	2024-05-29 00:00:00.000000000		461.4448	2024-05-15 00:00:00.000000000
959	2024-05-29 00:00:00.000000000		461.4448	2024-05-15 00:00:00.000000000
960	2024-05-29 00:00:00.000000000		461.4448	2024-05-15 00:00:00.000000000
961	2024-05-29 00:00:00.000000000		461.4448	2024-05-15 00:00:00.000000000
962	2024-05-29 00:00:00.000000000		461.4448	2024-05-15 00:00:00.000000000
963	2024-05-29 00:00:00.000000000		461.4448	2024-05-15 00:00:00.000000000
964	2024-05-29 00:00:00.000000000		461.4448	2024-05-15 00:00:00.000000000
965	2024-05-29 00:00:00.000000000		461.4448	2024-05-15 00:00:00.000000000
966	2024-05-29 00:00:00.000000000		1481.9379	2024-05-15 00:00:00.000000000
967	2024-05-29 00:00:00.000000000		1481.9379	2024-05-15 00:00:00.000000000
968	2024-05-29 00:00:00.000000000		1481.9379	2024-05-15 00:00:00.000000000
969	2024-05-29 00:00:00.000000000		1481.9379	2024-05-15 00:00:00.000000000
970	2024-05-29 00:00:00.000000000		755.1508	2024-05-15 00:00:00.000000000
971	2024-05-29 00:00:00.000000000		755.1508	2024-05-15 00:00:00.000000000
972	2024-05-29 00:00:00.000000000		755.1508	2024-05-15 00:00:00.000000000
973	2024-05-29 00:00:00.000000000		1082.5100	2024-05-15 00:00:00.000000000
974	2024-05-29 00:00:00.000000000		1082.5100	2024-05-15 00:00:00.000000000
975	2024-05-29 00:00:00.000000000		1082.5100	2024-05-15 00:00:00.000000000
976	2024-05-29 00:00:00.000000000		1082.5100	2024-05-15 00:00:00.000000000
977	2024-05-29 00:00:00.000000000		343.6496	2024-05-15 00:00:00.000000000
978	2024-05-29 00:00:00.000000000		461.4448	2024-05-15 00:00:00.000000000
979	2024-05-29 00:00:00.000000000		461.4448	2024-05-15 00:00:00.000000000
980	2024-05-29 00:00:00.000000000		419.7784	2024-05-15 00:00:00.000000000
981	2024-05-29 00:00:00.000000000		419.7784	2024-05-15 00:00:00.000000000
982	2024-05-29 00:00:00.000000000		419.7784	2024-05-15 00:00:00.000000000
983	2024-05-29 00:00:00.000000000		419.7784	2024-05-15 00:00:00.000000000
984	2024-05-29 00:00:00.000000000		308.2179	2024-05-15 00:00:00.000000000
985	2024-05-29 00:00:00.000000000		308.2179	2024-05-15 00:00:00.000000000
986	2024-05-29 00:00:00.000000000		308.2179	2024-05-15 00:00:00.000000000
987	2024-05-29 00:00:00.000000000		308.2179	2024-05-15 00:00:00.000000000
988	2024-05-29 00:00:00.000000000		308.2179	2024-05-15 00:00:00.000000000
989	2024-05-29 00:00:00.000000000		294.5797	2024-05-15 00:00:00.000000000
990	2024-05-29 00:00:00.000000000		294.5797	2024-05-15 00:00:00.000000000
991	2024-05-29 00:00:00.000000000		294.5797	2024-05-15 00:00:00.000000000
992	2024-05-29 00:00:00.000000000		294.5797	2024-05-15 00:00:00.000000000
993	2024-05-29 00:00:00.000000000		294.5797	2024-05-15 00:00:00.000000000
994	2024-05-29 00:00:00.000000000		23.9716	2024-05-15 00:00:00.000000000
995	2024-05-29 00:00:00.000000000		44.9506	2024-05-15 00:00:00.000000000
996	2024-05-29 00:00:00.000000000		53.9416	2024-05-15 00:00:00.000000000
997	2024-05-29 00:00:00.000000000		343.6496	2024-05-15 00:00:00.000000000
998	2024-05-29 00:00:00.000000000		343.6496	2024-05-15 00:00:00.000000000
999	2024-05-29 00:00:00.000000000		343.6496	2024-05-15 00:00:00.000000000
